"","gene_id","gene_biotype.x","gene_name"
"14799","ENSG00000285201","lncRNA",NA
"14800","ENSG00000285204","lncRNA",NA
"14801","ENSG00000285205","lncRNA",NA
"14802","ENSG00000285210","lncRNA","LINC02795"
"14803","ENSG00000285212","lncRNA",NA
"14804","ENSG00000285216","lncRNA",NA
"14805","ENSG00000285219","lncRNA","HULC"
"14806","ENSG00000285220","lncRNA",NA
"14807","ENSG00000285230","lncRNA","RALY-AS1"
"14808","ENSG00000285239","lncRNA",NA
"14809","ENSG00000285244","lncRNA","DINOL"
"14810","ENSG00000285278","lncRNA","TFAP2A-AS2"
"14811","ENSG00000285280","lncRNA",NA
"14812","ENSG00000285294","lncRNA","LINC00842"
"14813","ENSG00000285300","lncRNA",NA
"14814","ENSG00000285314","lncRNA",NA
"14815","ENSG00000285325","lncRNA",NA
"14816","ENSG00000285331","lncRNA",NA
"14817","ENSG00000285336","lncRNA",NA
"14818","ENSG00000285338","lncRNA",NA
"14819","ENSG00000285347","lncRNA",NA
"14820","ENSG00000285354","lncRNA",NA
"14821","ENSG00000285361","lncRNA",NA
"14822","ENSG00000285367","lncRNA",NA
"14823","ENSG00000285373","lncRNA","LINC02478"
"14824","ENSG00000285374","lncRNA",NA
"14825","ENSG00000285402","lncRNA",NA
"14826","ENSG00000285407","lncRNA",NA
"14827","ENSG00000285409","lncRNA",NA
"14828","ENSG00000285410","lncRNA","GABPB1-IT1"
"14829","ENSG00000285412","lncRNA",NA
"14830","ENSG00000285413","lncRNA",NA
"14831","ENSG00000285424","lncRNA",NA
"14832","ENSG00000285427","lncRNA","SOD2-OT1"
"14833","ENSG00000285448","lncRNA",NA
"14834","ENSG00000285454","lncRNA",NA
"14835","ENSG00000285462","lncRNA","LINC02792"
"14836","ENSG00000285467","lncRNA",NA
"14837","ENSG00000285473","lncRNA",NA
"14838","ENSG00000285483","lncRNA",NA
"14839","ENSG00000285486","lncRNA",NA
"14840","ENSG00000285492","lncRNA",NA
"14841","ENSG00000285513","lncRNA",NA
"14842","ENSG00000285517","lncRNA",NA
"14843","ENSG00000285518","lncRNA",NA
"14844","ENSG00000285519","lncRNA",NA
"14845","ENSG00000285520","lncRNA",NA
"14846","ENSG00000285521","lncRNA",NA
"14847","ENSG00000285523","lncRNA",NA
"14848","ENSG00000285524","lncRNA",NA
"14849","ENSG00000285525","lncRNA",NA
"14850","ENSG00000285527","lncRNA",NA
"14851","ENSG00000285529","lncRNA",NA
"14852","ENSG00000285530","lncRNA",NA
"14853","ENSG00000285532","lncRNA","LINC02788"
"14854","ENSG00000285533","lncRNA","RELA-DT"
"14855","ENSG00000285534","lncRNA",NA
"14856","ENSG00000285535","lncRNA",NA
"14857","ENSG00000285536","lncRNA","LINC02838"
"14858","ENSG00000285538","lncRNA",NA
"14859","ENSG00000285539","lncRNA",NA
"14860","ENSG00000285540","lncRNA",NA
"14861","ENSG00000285541","lncRNA",NA
"14862","ENSG00000285543","lncRNA",NA
"14863","ENSG00000285544","lncRNA",NA
"14864","ENSG00000285545","lncRNA",NA
"14865","ENSG00000285548","lncRNA",NA
"14866","ENSG00000285549","lncRNA",NA
"14867","ENSG00000285550","lncRNA",NA
"14868","ENSG00000285551","lncRNA","LINC02929"
"14869","ENSG00000285552","lncRNA",NA
"14870","ENSG00000285553","lncRNA",NA
"14871","ENSG00000285554","lncRNA",NA
"14872","ENSG00000285555","lncRNA",NA
"14873","ENSG00000285556","lncRNA",NA
"14874","ENSG00000285557","lncRNA",NA
"14875","ENSG00000285559","lncRNA",NA
"14876","ENSG00000285560","lncRNA",NA
"14877","ENSG00000285561","lncRNA",NA
"14878","ENSG00000285562","lncRNA",NA
"14879","ENSG00000285563","lncRNA",NA
"14880","ENSG00000285564","lncRNA",NA
"14881","ENSG00000285565","lncRNA",NA
"14882","ENSG00000285567","lncRNA",NA
"14883","ENSG00000285568","lncRNA",NA
"14884","ENSG00000285569","lncRNA",NA
"14885","ENSG00000285570","lncRNA",NA
"14886","ENSG00000285571","lncRNA",NA
"14887","ENSG00000285572","lncRNA",NA
"14888","ENSG00000285573","lncRNA",NA
"14889","ENSG00000285575","lncRNA",NA
"14890","ENSG00000285577","lncRNA",NA
"14891","ENSG00000285578","lncRNA",NA
"14892","ENSG00000285579","lncRNA",NA
"14893","ENSG00000285580","lncRNA",NA
"14894","ENSG00000285581","lncRNA",NA
"14895","ENSG00000285582","lncRNA",NA
"14896","ENSG00000285583","lncRNA",NA
"14897","ENSG00000285584","lncRNA",NA
"14898","ENSG00000285586","lncRNA",NA
"14899","ENSG00000285587","lncRNA",NA
"14900","ENSG00000285588","lncRNA",NA
"14901","ENSG00000285590","lncRNA",NA
"14902","ENSG00000285591","lncRNA",NA
"14903","ENSG00000285592","lncRNA",NA
"14904","ENSG00000285593","lncRNA",NA
"14905","ENSG00000285594","lncRNA","LINC02856"
"14906","ENSG00000285595","lncRNA",NA
"14907","ENSG00000285596","lncRNA",NA
"14908","ENSG00000285597","lncRNA",NA
"14909","ENSG00000285598","lncRNA",NA
"14910","ENSG00000285599","lncRNA",NA
"14911","ENSG00000285600","lncRNA",NA
"14912","ENSG00000285601","lncRNA",NA
"14913","ENSG00000285603","lncRNA",NA
"14914","ENSG00000285604","lncRNA",NA
"14915","ENSG00000285605","lncRNA",NA
"14916","ENSG00000285606","lncRNA",NA
"14917","ENSG00000285608","lncRNA",NA
"14918","ENSG00000285610","lncRNA",NA
"14919","ENSG00000285611","lncRNA",NA
"14920","ENSG00000285612","lncRNA",NA
"14921","ENSG00000285613","lncRNA",NA
"14922","ENSG00000285614","lncRNA",NA
"14923","ENSG00000285615","lncRNA",NA
"14924","ENSG00000285616","lncRNA",NA
"14925","ENSG00000285618","lncRNA",NA
"14926","ENSG00000285619","lncRNA",NA
"14927","ENSG00000285621","lncRNA",NA
"14928","ENSG00000285622","lncRNA",NA
"14929","ENSG00000285623","lncRNA",NA
"14930","ENSG00000285624","lncRNA",NA
"14931","ENSG00000285627","lncRNA",NA
"14932","ENSG00000285628","lncRNA",NA
"14933","ENSG00000285630","lncRNA",NA
"14934","ENSG00000285631","lncRNA",NA
"14935","ENSG00000285632","lncRNA",NA
"14936","ENSG00000285633","lncRNA",NA
"14937","ENSG00000285634","lncRNA",NA
"14938","ENSG00000285636","lncRNA",NA
"14939","ENSG00000285637","lncRNA",NA
"14940","ENSG00000285638","lncRNA",NA
"14941","ENSG00000285639","lncRNA",NA
"14942","ENSG00000285640","lncRNA",NA
"14943","ENSG00000285642","lncRNA",NA
"14944","ENSG00000285643","lncRNA",NA
"14945","ENSG00000285644","lncRNA",NA
"14946","ENSG00000285646","lncRNA",NA
"14947","ENSG00000285647","lncRNA",NA
"14948","ENSG00000285648","lncRNA",NA
"14949","ENSG00000285649","lncRNA",NA
"14950","ENSG00000285650","lncRNA",NA
"14951","ENSG00000285651","lncRNA",NA
"14952","ENSG00000285652","lncRNA",NA
"14953","ENSG00000285653","lncRNA",NA
"14954","ENSG00000285654","lncRNA",NA
"14955","ENSG00000285656","lncRNA",NA
"14956","ENSG00000285658","lncRNA",NA
"14957","ENSG00000285660","lncRNA",NA
"14958","ENSG00000285661","lncRNA",NA
"14959","ENSG00000285662","lncRNA","FAM245B"
"14960","ENSG00000285663","lncRNA",NA
"14961","ENSG00000285664","lncRNA",NA
"14962","ENSG00000285666","lncRNA",NA
"14963","ENSG00000285667","lncRNA",NA
"14964","ENSG00000285668","lncRNA",NA
"14965","ENSG00000285669","lncRNA",NA
"14966","ENSG00000285670","lncRNA",NA
"14967","ENSG00000285671","lncRNA",NA
"14968","ENSG00000285672","lncRNA",NA
"14969","ENSG00000285673","lncRNA",NA
"14970","ENSG00000285675","lncRNA",NA
"14971","ENSG00000285676","lncRNA",NA
"14972","ENSG00000285677","lncRNA",NA
"14973","ENSG00000285679","lncRNA",NA
"14974","ENSG00000285680","lncRNA",NA
"14975","ENSG00000285681","lncRNA",NA
"14976","ENSG00000285683","lncRNA",NA
"14977","ENSG00000285684","lncRNA",NA
"14978","ENSG00000285685","lncRNA",NA
"14979","ENSG00000285686","lncRNA","LINC02834"
"14980","ENSG00000285688","lncRNA",NA
"14981","ENSG00000285689","lncRNA",NA
"14982","ENSG00000285691","lncRNA",NA
"14983","ENSG00000285692","lncRNA",NA
"14984","ENSG00000285693","lncRNA",NA
"14985","ENSG00000285694","lncRNA",NA
"14986","ENSG00000285695","lncRNA",NA
"14987","ENSG00000285696","lncRNA",NA
"14988","ENSG00000285698","lncRNA",NA
"14989","ENSG00000285699","lncRNA",NA
"14990","ENSG00000285700","lncRNA",NA
"14991","ENSG00000285701","lncRNA",NA
"14992","ENSG00000285702","lncRNA",NA
"14993","ENSG00000285703","lncRNA",NA
"14994","ENSG00000285704","lncRNA",NA
"14995","ENSG00000285705","lncRNA",NA
"14996","ENSG00000285706","lncRNA",NA
"14997","ENSG00000285707","lncRNA",NA
"14998","ENSG00000285709","lncRNA",NA
"14999","ENSG00000285710","lncRNA",NA
"15000","ENSG00000285711","lncRNA","LINC02835"
"15001","ENSG00000285712","lncRNA",NA
"15002","ENSG00000285714","lncRNA",NA
"15003","ENSG00000285715","lncRNA",NA
"15004","ENSG00000285716","lncRNA",NA
"15005","ENSG00000285717","lncRNA",NA
"15006","ENSG00000285718","lncRNA",NA
"15007","ENSG00000285719","lncRNA",NA
"15008","ENSG00000285722","lncRNA",NA
"15009","ENSG00000285724","lncRNA",NA
"15010","ENSG00000285725","lncRNA",NA
"15011","ENSG00000285726","lncRNA",NA
"15012","ENSG00000285727","lncRNA",NA
"15013","ENSG00000285728","lncRNA",NA
"15014","ENSG00000285729","lncRNA",NA
"15015","ENSG00000285730","lncRNA",NA
"15016","ENSG00000285731","lncRNA",NA
"15017","ENSG00000285732","lncRNA",NA
"15018","ENSG00000285734","lncRNA",NA
"15019","ENSG00000285735","lncRNA","LINC02717"
"15020","ENSG00000285736","lncRNA",NA
"15021","ENSG00000285737","lncRNA","LINC02680"
"15022","ENSG00000285738","lncRNA",NA
"15023","ENSG00000285739","lncRNA",NA
"15024","ENSG00000285740","lncRNA",NA
"15025","ENSG00000285741","lncRNA",NA
"15026","ENSG00000285742","lncRNA",NA
"15027","ENSG00000285743","lncRNA",NA
"15028","ENSG00000285744","lncRNA",NA
"15029","ENSG00000285747","lncRNA",NA
"15030","ENSG00000285748","lncRNA",NA
"15031","ENSG00000285750","lncRNA",NA
"15032","ENSG00000285751","lncRNA",NA
"15033","ENSG00000285752","lncRNA","CDC42-AS1"
"15034","ENSG00000285754","lncRNA",NA
"15035","ENSG00000285755","lncRNA",NA
"15036","ENSG00000285756","lncRNA",NA
"15037","ENSG00000285758","lncRNA",NA
"15038","ENSG00000285759","lncRNA",NA
"15039","ENSG00000285761","lncRNA",NA
"15040","ENSG00000285763","lncRNA",NA
"15041","ENSG00000285764","lncRNA",NA
"15042","ENSG00000285766","lncRNA",NA
"15043","ENSG00000285768","lncRNA","LINC02849"
"15044","ENSG00000285769","lncRNA",NA
"15045","ENSG00000285770","lncRNA",NA
"15046","ENSG00000285771","lncRNA",NA
"15047","ENSG00000285773","lncRNA",NA
"15048","ENSG00000285774","lncRNA",NA
"15049","ENSG00000285775","lncRNA",NA
"15050","ENSG00000285778","lncRNA",NA
"15051","ENSG00000285780","lncRNA",NA
"15052","ENSG00000285782","lncRNA",NA
"15053","ENSG00000285783","lncRNA",NA
"15054","ENSG00000285784","lncRNA",NA
"15055","ENSG00000285785","lncRNA",NA
"15056","ENSG00000285786","lncRNA",NA
"15057","ENSG00000285788","lncRNA",NA
"15058","ENSG00000285789","lncRNA",NA
"15059","ENSG00000285790","lncRNA",NA
"15060","ENSG00000285792","lncRNA",NA
"15061","ENSG00000285793","lncRNA",NA
"15062","ENSG00000285796","lncRNA",NA
"15063","ENSG00000285797","lncRNA",NA
"15064","ENSG00000285798","lncRNA",NA
"15065","ENSG00000285800","lncRNA",NA
"15066","ENSG00000285801","lncRNA",NA
"15067","ENSG00000285802","lncRNA",NA
"15068","ENSG00000285803","lncRNA",NA
"15069","ENSG00000285804","lncRNA",NA
"15070","ENSG00000285805","lncRNA",NA
"15071","ENSG00000285806","lncRNA",NA
"15072","ENSG00000285807","lncRNA",NA
"15073","ENSG00000285808","lncRNA","LINC02797"
"15074","ENSG00000285809","lncRNA",NA
"15075","ENSG00000285810","lncRNA",NA
"15076","ENSG00000285811","lncRNA",NA
"15077","ENSG00000285812","lncRNA",NA
"15078","ENSG00000285813","lncRNA",NA
"15079","ENSG00000285817","lncRNA",NA
"15080","ENSG00000285819","lncRNA",NA
"15081","ENSG00000285820","lncRNA",NA
"15082","ENSG00000285821","lncRNA",NA
"15083","ENSG00000285822","lncRNA",NA
"15084","ENSG00000285823","lncRNA","LINC02793"
"15085","ENSG00000285824","lncRNA",NA
"15086","ENSG00000285825","lncRNA","CCDC15-DT"
"15087","ENSG00000285826","lncRNA",NA
"15088","ENSG00000285829","lncRNA",NA
"15089","ENSG00000285830","lncRNA",NA
"15090","ENSG00000285831","lncRNA",NA
"15091","ENSG00000285833","lncRNA",NA
"15092","ENSG00000285834","lncRNA",NA
"15093","ENSG00000285835","lncRNA",NA
"15094","ENSG00000285836","lncRNA",NA
"15095","ENSG00000285838","lncRNA",NA
"15096","ENSG00000285840","lncRNA",NA
"15097","ENSG00000285841","lncRNA",NA
"15098","ENSG00000285842","lncRNA",NA
"15099","ENSG00000285844","lncRNA","KCNQ5-DT"
"15100","ENSG00000285845","lncRNA",NA
"15101","ENSG00000285846","lncRNA",NA
"15102","ENSG00000285847","lncRNA",NA
"15103","ENSG00000285848","lncRNA",NA
"15104","ENSG00000285849","lncRNA",NA
"15105","ENSG00000285850","lncRNA",NA
"15106","ENSG00000285851","lncRNA",NA
"15107","ENSG00000285852","lncRNA",NA
"15108","ENSG00000285853","lncRNA",NA
"15109","ENSG00000285855","lncRNA",NA
"15110","ENSG00000285856","lncRNA",NA
"15111","ENSG00000285857","lncRNA",NA
"15112","ENSG00000285858","lncRNA",NA
"15113","ENSG00000285859","lncRNA",NA
"15114","ENSG00000285860","lncRNA",NA
"15115","ENSG00000285861","lncRNA",NA
"15116","ENSG00000285863","lncRNA",NA
"15117","ENSG00000285864","lncRNA",NA
"15118","ENSG00000285865","lncRNA",NA
"15119","ENSG00000285866","lncRNA","LINC02852"
"15120","ENSG00000285867","lncRNA",NA
"15121","ENSG00000285869","lncRNA","LINC02858"
"15122","ENSG00000285870","lncRNA",NA
"15123","ENSG00000285871","lncRNA",NA
"15124","ENSG00000285872","lncRNA",NA
"15125","ENSG00000285873","lncRNA",NA
"15126","ENSG00000285876","lncRNA",NA
"15127","ENSG00000285877","lncRNA",NA
"15128","ENSG00000285878","lncRNA",NA
"15129","ENSG00000285879","lncRNA",NA
"15130","ENSG00000285881","lncRNA",NA
"15131","ENSG00000285882","lncRNA",NA
"15132","ENSG00000285883","lncRNA",NA
"15133","ENSG00000285884","lncRNA",NA
"15134","ENSG00000285885","lncRNA",NA
"15135","ENSG00000285886","lncRNA",NA
"15136","ENSG00000285887","lncRNA",NA
"15137","ENSG00000285888","lncRNA",NA
"15138","ENSG00000285889","lncRNA",NA
"15139","ENSG00000285890","lncRNA",NA
"15140","ENSG00000285892","lncRNA",NA
"15141","ENSG00000285894","lncRNA",NA
"15142","ENSG00000285895","lncRNA",NA
"15143","ENSG00000285896","lncRNA",NA
"15144","ENSG00000285898","lncRNA",NA
"15145","ENSG00000285899","lncRNA",NA
"15146","ENSG00000285900","lncRNA",NA
"15147","ENSG00000285902","lncRNA",NA
"15148","ENSG00000285904","lncRNA",NA
"15149","ENSG00000285905","lncRNA","BMP8B-AS1"
"15150","ENSG00000285906","lncRNA",NA
"15151","ENSG00000285907","lncRNA",NA
"15152","ENSG00000285908","lncRNA",NA
"15153","ENSG00000285909","lncRNA",NA
"15154","ENSG00000285910","lncRNA",NA
"15155","ENSG00000285911","lncRNA",NA
"15156","ENSG00000285914","lncRNA",NA
"15157","ENSG00000285915","lncRNA",NA
"15158","ENSG00000285917","lncRNA",NA
"15159","ENSG00000285918","lncRNA",NA
"15160","ENSG00000285919","lncRNA",NA
"15161","ENSG00000285921","lncRNA",NA
"15162","ENSG00000285922","lncRNA",NA
"15163","ENSG00000285923","lncRNA",NA
"15164","ENSG00000285925","lncRNA",NA
"15165","ENSG00000285926","lncRNA",NA
"15166","ENSG00000285928","lncRNA",NA
"15167","ENSG00000285929","lncRNA",NA
"15168","ENSG00000285930","lncRNA",NA
"15169","ENSG00000285931","lncRNA",NA
"15170","ENSG00000285933","lncRNA",NA
"15171","ENSG00000285934","lncRNA",NA
"15172","ENSG00000285935","lncRNA",NA
"15173","ENSG00000285936","lncRNA",NA
"15174","ENSG00000285939","lncRNA",NA
"15175","ENSG00000285940","lncRNA",NA
"15176","ENSG00000285941","lncRNA",NA
"15177","ENSG00000285945","lncRNA",NA
"15178","ENSG00000285948","lncRNA",NA
"15179","ENSG00000285952","lncRNA",NA
"15180","ENSG00000285954","lncRNA",NA
"15181","ENSG00000285955","lncRNA",NA
"15182","ENSG00000285957","lncRNA",NA
"15183","ENSG00000285958","lncRNA",NA
"15184","ENSG00000285959","lncRNA",NA
"15185","ENSG00000285960","lncRNA",NA
"15186","ENSG00000285961","lncRNA",NA
"15187","ENSG00000285963","lncRNA",NA
"15188","ENSG00000285964","lncRNA",NA
"15189","ENSG00000285966","lncRNA",NA
"15190","ENSG00000285967","lncRNA","NIPBL-DT"
"15191","ENSG00000285968","lncRNA",NA
"15192","ENSG00000285969","lncRNA",NA
"15193","ENSG00000285970","lncRNA",NA
"15194","ENSG00000285971","lncRNA",NA
"15195","ENSG00000285972","lncRNA","CERNA2"
"15196","ENSG00000285973","lncRNA",NA
"15197","ENSG00000285974","lncRNA",NA
"15198","ENSG00000285977","lncRNA",NA
"15199","ENSG00000285979","lncRNA",NA
"15200","ENSG00000285980","lncRNA",NA
"15201","ENSG00000285981","lncRNA",NA
"15202","ENSG00000285984","lncRNA",NA
"15203","ENSG00000285985","lncRNA","LINC02689"
"15204","ENSG00000285987","lncRNA",NA
"15205","ENSG00000285988","lncRNA",NA
"15206","ENSG00000285992","lncRNA",NA
"15207","ENSG00000285993","lncRNA",NA
"15208","ENSG00000285994","lncRNA",NA
"15209","ENSG00000285996","lncRNA",NA
"15210","ENSG00000285997","lncRNA",NA
"15211","ENSG00000285998","lncRNA",NA
"15212","ENSG00000285999","lncRNA",NA
"15213","ENSG00000286000","lncRNA",NA
"15214","ENSG00000286002","lncRNA",NA
"15215","ENSG00000286003","lncRNA",NA
"15216","ENSG00000286004","lncRNA",NA
"15217","ENSG00000286006","lncRNA",NA
"15218","ENSG00000286008","lncRNA",NA
"15219","ENSG00000286009","lncRNA",NA
"15220","ENSG00000286010","lncRNA",NA
"15221","ENSG00000286011","lncRNA",NA
"15222","ENSG00000286013","lncRNA",NA
"15223","ENSG00000286016","lncRNA",NA
"15224","ENSG00000286017","lncRNA",NA
"15225","ENSG00000286018","lncRNA",NA
"15226","ENSG00000286020","lncRNA",NA
"15227","ENSG00000286021","lncRNA","LINC02822"
"15228","ENSG00000286023","lncRNA",NA
"15229","ENSG00000286024","lncRNA",NA
"15230","ENSG00000286026","lncRNA",NA
"15231","ENSG00000286027","lncRNA","PCSEAT"
"15232","ENSG00000286028","lncRNA",NA
"15233","ENSG00000286031","lncRNA",NA
"15234","ENSG00000286033","lncRNA",NA
"15235","ENSG00000286034","lncRNA",NA
"15236","ENSG00000286035","lncRNA",NA
"15237","ENSG00000286036","lncRNA",NA
"15238","ENSG00000286037","lncRNA",NA
"15239","ENSG00000286039","lncRNA",NA
"15240","ENSG00000286040","lncRNA",NA
"15241","ENSG00000286041","lncRNA",NA
"15242","ENSG00000286042","lncRNA","LCAL1"
"15243","ENSG00000286043","lncRNA",NA
"15244","ENSG00000286044","lncRNA",NA
"15245","ENSG00000286045","lncRNA",NA
"15246","ENSG00000286046","lncRNA",NA
"15247","ENSG00000286047","lncRNA",NA
"15248","ENSG00000286048","lncRNA",NA
"15249","ENSG00000286049","lncRNA",NA
"15250","ENSG00000286050","lncRNA",NA
"15251","ENSG00000286051","lncRNA","MAGEA6-DT"
"15252","ENSG00000286052","lncRNA",NA
"15253","ENSG00000286055","lncRNA",NA
"15254","ENSG00000286056","lncRNA",NA
"15255","ENSG00000286058","lncRNA",NA
"15256","ENSG00000286059","lncRNA",NA
"15257","ENSG00000286060","lncRNA",NA
"15258","ENSG00000286061","lncRNA","RCAN3AS"
"15259","ENSG00000286062","lncRNA",NA
"15260","ENSG00000286063","lncRNA",NA
"15261","ENSG00000286066","lncRNA",NA
"15262","ENSG00000286067","lncRNA",NA
"15263","ENSG00000286068","lncRNA",NA
"15264","ENSG00000286069","lncRNA",NA
"15265","ENSG00000286071","lncRNA",NA
"15266","ENSG00000286072","lncRNA",NA
"15267","ENSG00000286074","lncRNA",NA
"15268","ENSG00000286076","lncRNA",NA
"15269","ENSG00000286077","lncRNA",NA
"15270","ENSG00000286078","lncRNA",NA
"15271","ENSG00000286080","lncRNA",NA
"15272","ENSG00000286081","lncRNA",NA
"15273","ENSG00000286082","lncRNA",NA
"15274","ENSG00000286083","lncRNA",NA
"15275","ENSG00000286084","lncRNA",NA
"15276","ENSG00000286085","lncRNA",NA
"15277","ENSG00000286086","lncRNA",NA
"15278","ENSG00000286087","lncRNA",NA
"15279","ENSG00000286089","lncRNA",NA
"15280","ENSG00000286090","lncRNA",NA
"15281","ENSG00000286092","lncRNA",NA
"15282","ENSG00000286093","lncRNA",NA
"15283","ENSG00000286097","lncRNA",NA
"15284","ENSG00000286099","lncRNA",NA
"15285","ENSG00000286100","lncRNA",NA
"15286","ENSG00000286101","lncRNA",NA
"15287","ENSG00000286103","lncRNA",NA
"15288","ENSG00000286104","lncRNA",NA
"15289","ENSG00000286107","lncRNA",NA
"15290","ENSG00000286108","lncRNA",NA
"15291","ENSG00000286109","lncRNA",NA
"15292","ENSG00000286110","lncRNA",NA
"15293","ENSG00000286111","lncRNA",NA
"15294","ENSG00000286113","lncRNA",NA
"15295","ENSG00000286115","lncRNA",NA
"15296","ENSG00000286116","lncRNA",NA
"15297","ENSG00000286117","lncRNA",NA
"15298","ENSG00000286118","lncRNA",NA
"15299","ENSG00000286119","lncRNA",NA
"15300","ENSG00000286121","lncRNA",NA
"15301","ENSG00000286122","lncRNA",NA
"15302","ENSG00000286123","lncRNA",NA
"15303","ENSG00000286124","lncRNA",NA
"15304","ENSG00000286125","lncRNA",NA
"15305","ENSG00000286126","lncRNA",NA
"15306","ENSG00000286127","lncRNA",NA
"15307","ENSG00000286128","lncRNA",NA
"15308","ENSG00000286129","lncRNA",NA
"15309","ENSG00000286130","lncRNA",NA
"15310","ENSG00000286133","lncRNA",NA
"15311","ENSG00000286134","lncRNA",NA
"15312","ENSG00000286136","lncRNA",NA
"15313","ENSG00000286138","lncRNA",NA
"15314","ENSG00000286141","lncRNA",NA
"15315","ENSG00000286142","lncRNA",NA
"15316","ENSG00000286144","lncRNA",NA
"15317","ENSG00000286145","lncRNA",NA
"15318","ENSG00000286147","lncRNA",NA
"15319","ENSG00000286150","lncRNA",NA
"15320","ENSG00000286152","lncRNA",NA
"15321","ENSG00000286153","lncRNA",NA
"15322","ENSG00000286154","lncRNA",NA
"15323","ENSG00000286157","lncRNA",NA
"15324","ENSG00000286158","lncRNA",NA
"15325","ENSG00000286159","lncRNA",NA
"15326","ENSG00000286160","lncRNA",NA
"15327","ENSG00000286161","lncRNA",NA
"15328","ENSG00000286162","lncRNA",NA
"15329","ENSG00000286163","lncRNA",NA
"15330","ENSG00000286164","lncRNA",NA
"15331","ENSG00000286167","lncRNA",NA
"15332","ENSG00000286168","lncRNA",NA
"15333","ENSG00000286170","lncRNA",NA
"15334","ENSG00000286171","lncRNA",NA
"15335","ENSG00000286174","lncRNA",NA
"15336","ENSG00000286176","lncRNA",NA
"15337","ENSG00000286177","lncRNA",NA
"15338","ENSG00000286179","lncRNA",NA
"15339","ENSG00000286180","lncRNA",NA
"15340","ENSG00000286181","lncRNA",NA
"15341","ENSG00000286182","lncRNA",NA
